$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1,0,2,1,-1,0,2,2,-1,2,1,-1,3,0,3,2,-1,-1,3,0,-1,0,1,1,-1,1,3,2,1,2,1,2,2,-1,0,-1,3,1,3,3,-1,1,0,1,2,3,2,2,3,0,95815.0,578,99483.0
0,-1,2,1,2,3,-1,1,3,0,2,-1,0,0,0,2,2,3,3,2,-1,0,3,0,2,0,-1,0,1,1,2,-1,-1,1,2,3,-1,-1,3,2,1,3,1,3,-1,1,-1,1,0,1,95445.0,562,99458.0
3,3,-1,0,-1,0,2,0,0,3,0,-1,1,3,3,3,0,-1,1,1,1,0,2,-1,2,3,-1,-1,-1,2,2,0,1,-1,3,1,1,0,0,-1,2,0,2,1,2,3,1,0,2,3,95411.0,589,99458.0
0,-1,-1,1,-1,-1,0,-1,1,1,-1,0,-1,-1,2,2,1,-1,2,3,1,-1,-1,3,0,0,2,2,1,0,2,1,-1,2,1,0,0,-1,2,1,-1,0,2,-1,-1,2,1,2,1,-1,95654.0,478,99541.0
3,3,2,-1,1,2,-1,2,1,1,0,0,3,-1,0,3,1,0,1,1,2,-1,-1,2,2,0,-1,-1,1,0,-1,0,3,-1,-1,3,1,0,2,-1,2,-1,2,2,1,1,-1,2,3,0,95694.0,538,99503.0
3,2,2,2,2,1,-1,1,1,0,1,1,3,3,2,1,2,1,0,3,-1,2,3,2,0,0,0,-1,1,0,1,0,3,-1,0,3,2,-1,0,-1,-1,3,0,-1,0,3,2,1,3,-1,95151.0,599,99442.0
2,3,3,3,0,1,-1,2,0,2,3,2,2,-1,1,1,1,0,3,-1,2,0,-1,2,3,0,3,3,-1,-1,1,1,3,0,-1,1,0,-1,1,2,3,0,-1,2,3,0,0,1,0,1,95254.0,607,99447.0
-1,3,1,0,1,0,3,0,0,2,-1,2,-1,1,-1,3,2,1,-1,2,-1,0,2,0,-1,-1,2,3,0,-1,1,2,0,1,0,1,-1,3,1,3,1,2,3,0,-1,1,3,0,3,3,95475.0,571,99481.0
2,3,0,1,3,3,-1,1,-1,-1,1,2,1,2,1,-1,1,-1,0,0,3,3,0,-1,0,0,0,2,1,3,3,2,3,1,0,2,0,0,3,0,-1,-1,-1,2,1,3,2,2,1,1,95314.0,617,99446.0
-1,1,0,3,3,-1,1,3,1,2,-1,-1,-1,2,-1,3,-1,2,-1,1,0,2,1,-1,3,0,0,0,1,0,3,1,2,0,0,1,3,2,3,3,-1,0,3,1,1,-1,-1,0,-1,1,95455.0,530,99481.0
0,2,3,1,3,-1,2,0,-1,3,0,-1,1,3,-1,1,-1,0,2,2,1,3,-1,-1,2,0,2,-1,0,1,3,2,2,2,1,1,3,3,-1,0,0,0,1,2,0,1,1,1,2,-1,95166.0,585,99449.0
1,1,1,3,-1,0,3,-1,-1,3,1,0,-1,2,1,-1,-1,1,-1,2,2,0,-1,3,1,-1,0,1,1,2,3,-1,2,0,1,3,3,3,0,0,3,0,2,0,2,2,2,1,2,0,95546.0,596,99474.0
-1,0,1,-1,1,-1,-1,1,3,-1,3,1,-1,0,-1,0,0,1,0,-1,3,2,0,0,-1,3,3,2,1,3,1,2,-1,-1,0,-1,2,2,2,2,2,2,0,1,2,2,1,-1,1,3,95647.0,548,99491.0
1,-1,1,-1,3,2,2,3,1,2,0,-1,1,0,1,-1,3,1,2,-1,2,-1,1,3,2,1,2,0,2,1,0,3,-1,-1,2,0,2,3,0,-1,3,2,1,-1,-1,0,3,-1,0,1,95571.0,548,99480.0
2,-1,2,1,3,3,0,-1,-1,1,2,3,-1,3,-1,1,2,2,1,3,2,0,-1,3,2,1,-1,0,0,0,-1,2,3,2,1,1,0,0,-1,-1,-1,1,1,0,0,1,3,2,0,-1,95472.0,556,99491.0
0,1,3,2,2,2,1,3,0,1,-1,2,0,3,-1,2,1,0,-1,0,-1,1,2,0,0,-1,2,1,3,3,-1,1,-1,1,0,0,-1,1,3,2,0,1,3,2,2,-1,3,-1,3,3,95287.0,573,99463.0
0,0,-1,0,2,-1,-1,1,0,0,0,1,2,0,1,1,3,-1,0,3,0,1,2,1,2,3,-1,-1,0,1,2,3,2,0,-1,3,3,-1,1,3,1,1,0,2,-1,1,2,2,2,-1,95033.0,585,99447.0
1,1,3,2,1,-1,0,2,0,2,2,-1,1,3,3,2,1,-1,-1,0,2,-1,3,3,3,3,2,0,1,1,0,2,1,0,0,3,1,-1,-1,1,2,2,0,0,3,-1,2,1,-1,0,95042.0,587,99422.0
2,2,3,1,-1,-1,2,2,1,3,-1,3,0,0,0,-1,2,1,-1,2,1,3,-1,1,0,2,3,-1,1,-1,1,3,0,3,-1,3,-1,-1,1,0,-1,1,1,2,2,0,0,3,0,2,95571.0,557,99483.0
0,1,3,1,1,2,3,2,1,-1,-1,1,1,2,3,2,1,1,1,-1,-1,3,0,1,3,2,-1,0,3,2,-1,0,1,-1,2,0,0,-1,2,-1,0,2,-1,3,-1,2,3,2,-1,0,95597.0,547,99479.0
-1,2,2,-1,-1,1,3,2,3,-1,2,3,3,-1,3,0,1,-1,3,-1,1,3,1,2,-1,-1,1,2,3,1,3,1,1,-1,0,2,2,1,2,1,2,0,0,0,0,-1,0,-1,0,3,95816.0,573,99493.0
0,2,-1,1,-1,-1,3,3,2,1,0,-1,3,1,1,-1,1,-1,2,3,3,2,2,3,1,0,-1,-1,0,0,3,-1,-1,1,1,2,2,1,0,1,3,0,3,2,2,1,3,2,3,-1,95502.0,577,99456.0
3,3,2,1,-1,0,2,-1,3,2,1,-1,1,0,1,1,0,0,2,1,-1,3,2,-1,-1,0,3,-1,3,1,0,3,1,2,3,2,2,-1,2,2,0,1,1,0,3,1,-1,0,0,2,95184.0,613,99422.0
3,1,0,-1,0,0,1,-1,3,-1,0,0,-1,0,-1,3,2,1,1,0,2,0,3,-1,-1,2,3,-1,2,2,2,2,3,0,-1,1,0,3,2,-1,2,2,1,-1,2,1,1,-1,1,3,95711.0,575,99489.0
0,1,3,-1,-1,-1,-1,3,-1,-1,0,2,1,-1,0,-1,-1,0,2,2,1,2,0,3,0,2,1,0,2,1,1,1,-1,0,0,2,3,1,2,2,1,3,1,-1,-1,-1,1,3,-1,3,95718.0,525,99522.0
2,-1,3,1,-1,1,0,0,3,3,3,1,2,-1,3,1,1,1,2,1,-1,2,0,-1,0,0,2,2,2,2,1,2,1,0,3,0,0,3,3,-1,-1,3,0,-1,3,2,1,3,0,3,95381.0,623,99430.0
-1,2,0,2,1,2,-1,3,2,1,3,0,1,1,-1,3,-1,1,2,-1,2,0,-1,-1,-1,-1,0,3,0,1,3,-1,3,2,3,0,2,3,0,-1,1,2,3,1,1,0,2,2,1,0,95495.0,573,99467.0
3,3,2,1,1,2,0,3,2,-1,1,0,3,2,3,0,1,2,2,0,0,1,2,-1,-1,-1,1,3,1,0,1,0,2,0,3,-1,2,2,3,0,3,1,-1,1,2,0,3,3,0,1,95033.0,664,99396.0
-1,1,3,0,-1,0,1,2,0,1,3,1,0,2,3,0,-1,1,-1,2,2,-1,0,-1,0,2,2,-1,-1,-1,0,-1,1,-1,2,2,3,3,1,0,2,0,2,0,-1,3,3,1,1,1,95425.0,548,99489.0
1,3,3,1,2,0,0,1,-1,-1,2,3,1,2,1,0,3,-1,-1,0,1,3,3,0,2,3,0,-1,1,1,0,2,0,3,3,0,-1,2,1,-1,2,2,0,1,2,3,-1,1,-1,2,95497.0,603,99453.0
2,-1,3,0,0,1,3,0,2,0,1,-1,1,2,2,3,3,1,3,0,-1,1,2,3,1,0,0,-1,-1,3,2,2,2,2,-1,-1,0,1,2,1,0,1,0,3,0,0,2,-1,3,1,95066.0,618,99434.0
-1,0,2,1,2,1,0,1,1,3,1,-1,-1,-1,1,2,3,2,0,1,-1,0,1,3,3,3,0,3,-1,1,-1,2,1,0,3,0,2,-1,1,0,1,3,-1,-1,0,2,-1,-1,0,-1,95658.0,558,99488.0
0,-1,-1,2,3,1,0,0,-1,-1,0,0,2,0,0,0,3,3,-1,2,-1,1,-1,1,1,2,1,1,2,1,3,2,-1,3,1,2,1,3,3,0,0,1,2,-1,-1,0,2,2,-1,2,95522.0,558,99485.0
-1,2,3,1,-1,0,2,0,3,1,0,1,2,0,0,1,0,-1,3,3,1,1,-1,3,2,2,-1,0,3,0,0,2,3,2,2,0,0,1,3,-1,-1,2,2,1,-1,2,-1,1,1,-1,95374.0,597,99460.0
0,3,3,-1,0,3,1,2,1,2,1,1,3,2,-1,1,0,1,0,0,3,-1,-1,3,1,2,3,0,-1,1,1,0,2,0,2,2,2,1,3,-1,2,2,-1,0,2,0,1,-1,3,-1,95110.0,607,99436.0
2,0,2,2,0,2,1,-1,0,0,3,1,1,2,-1,0,-1,-1,1,2,-1,2,3,1,0,3,0,3,1,3,3,1,2,1,0,1,2,0,-1,-1,1,3,3,1,0,-1,-1,2,-1,3,95249.0,583,99458.0
3,-1,3,2,2,2,0,1,1,2,-1,-1,1,1,0,0,3,3,1,2,2,2,2,-1,1,0,0,1,0,-1,3,1,0,0,2,2,1,-1,3,-1,1,0,1,0,0,-1,-1,-1,3,3,95020.0,582,99434.0
3,-1,1,0,2,3,0,3,2,-1,3,2,1,1,1,-1,3,2,-1,1,0,0,1,-1,-1,2,2,2,-1,3,2,0,0,1,-1,-1,0,-1,0,0,2,3,1,3,2,3,1,0,1,3,95382.0,598,99443.0
2,2,3,1,-1,-1,1,0,3,1,2,1,3,2,2,1,2,0,0,3,3,3,-1,0,-1,0,0,0,3,1,0,3,-1,3,0,2,-1,2,3,1,-1,1,1,1,3,-1,0,1,-1,-1,95362.0,585,99450.0
3,-1,0,1,-1,-1,3,3,2,1,2,1,2,0,-1,2,2,0,-1,1,-1,2,-1,0,-1,1,1,3,2,2,1,2,1,3,-1,1,1,-1,0,3,3,0,1,-1,0,2,3,0,2,-1,95533.0,563,99476.0
0,-1,1,1,1,0,3,2,2,1,-1,3,0,0,2,2,-1,2,1,3,-1,2,0,0,2,3,-1,2,1,3,-1,1,0,3,2,1,1,-1,3,1,0,1,-1,0,0,2,2,3,-1,-1,95145.0,577,99432.0
3,2,1,0,0,1,0,2,0,0,3,0,3,-1,-1,-1,3,-1,1,-1,1,2,0,3,3,3,-1,3,-1,1,1,1,-1,0,1,1,2,2,-1,-1,2,-1,0,3,2,2,0,1,2,1,95508.0,571,99477.0
-1,-1,1,0,-1,2,3,-1,1,2,1,0,1,2,2,1,1,0,1,-1,3,-1,1,-1,-1,2,0,0,2,3,-1,1,2,3,-1,1,2,-1,-1,-1,0,2,0,-1,0,0,-1,-1,3,2,95728.0,512,99521.0
1,-1,0,-1,3,1,-1,0,1,0,3,0,-1,3,0,2,3,1,1,2,3,0,0,2,2,2,-1,3,1,1,3,0,2,1,2,-1,2,0,2,-1,1,0,2,3,3,2,1,1,-1,0,95198.0,613,99421.0
-1,2,2,-1,1,0,1,2,0,2,0,3,1,0,2,-1,2,-1,1,-1,1,2,0,3,-1,1,0,3,-1,-1,0,1,1,3,1,0,3,-1,2,3,1,2,1,3,1,2,-1,3,3,0,95399.0,599,99448.0
1,0,1,0,2,2,-1,0,1,1,-1,2,1,0,2,3,3,2,3,0,3,0,-1,1,0,-1,-1,3,3,2,2,-1,-1,2,-1,0,-1,2,0,-1,1,2,-1,3,3,1,0,0,2,-1,95585.0,568,99487.0
3,1,3,0,-1,1,2,-1,0,-1,3,3,0,1,0,2,-1,0,2,1,3,1,2,0,1,3,2,0,3,2,3,-1,0,2,1,1,-1,3,0,-1,2,-1,-1,1,2,1,-1,-1,3,-1,95511.0,577,99473.0
1,0,3,2,2,1,-1,2,-1,-1,1,0,3,1,2,1,2,0,1,3,0,-1,-1,0,1,3,3,0,-1,2,2,1,3,1,2,-1,-1,-1,2,0,-1,3,3,0,1,3,2,2,0,3,95632.0,584,99463.0
2,3,1,1,-1,3,2,0,-1,0,3,3,3,-1,0,1,0,2,3,0,1,2,1,1,0,1,2,1,2,0,2,1,0,3,2,-1,-1,-1,-1,-1,-1,0,-1,0,2,-1,-1,-1,2,0,95688.0,552,99505.0
2,-1,3,1,1,3,2,3,-1,0,0,-1,1,-1,3,-1,2,2,3,1,-1,-1,1,2,0,3,0,2,2,0,0,3,3,0,3,0,1,-1,2,2,-1,-1,1,0,3,-1,-1,2,2,3,95786.0,548,99481.0
0,0,3,3,-1,-1,0,1,3,0,1,-1,2,1,2,3,3,-1,0,3,1,-1,0,0,3,1,3,-1,2,3,-1,1,1,1,2,1,1,-1,-1,0,0,2,0,-1,3,0,3,2,2,-1,95418.0,571,99456.0
0,-1,-1,-1,2,3,1,-1,1,-1,1,-1,2,2,3,2,-1,-1,0,3,-1,0,0,1,0,-1,0,-1,2,1,0,0,0,1,2,1,1,-1,0,0,3,1,-1,2,-1,2,1,1,3,-1,95625.0,513,99514.0
2,0,2,2,3,3,3,-1,3,3,-1,1,1,0,2,0,1,2,3,-1,-1,2,0,2,0,3,1,-1,-1,-1,1,1,-1,-1,1,1,2,2,3,1,2,3,0,0,-1,3,3,-1,2,0,95766.0,565,99477.0
0,1,0,2,1,-1,-1,1,3,2,3,3,-1,3,3,3,2,2,2,3,0,1,-1,-1,0,3,2,1,2,0,3,1,-1,3,-1,1,1,0,2,0,1,-1,1,0,0,2,1,3,-1,0,95385.0,600,99442.0
0,1,0,3,2,3,-1,2,-1,-1,0,-1,2,0,-1,2,0,-1,2,-1,3,1,2,3,3,0,2,-1,1,0,3,2,2,2,3,-1,-1,-1,-1,2,0,3,1,-1,1,1,1,1,0,1,95872.0,541,99506.0
1,3,2,2,-1,0,2,1,0,3,0,-1,2,-1,0,2,3,3,1,3,-1,1,3,2,3,1,-1,0,-1,0,0,3,1,-1,2,0,2,0,1,1,1,1,3,2,0,2,0,1,-1,2,95174.0,618,99429.0
1,1,-1,1,3,-1,1,1,0,2,-1,-1,3,3,2,3,2,0,0,0,1,2,1,0,-1,0,0,2,3,1,2,2,-1,2,0,0,1,0,3,1,3,3,2,3,-1,3,1,3,2,2,95011.0,621,99402.0
2,2,-1,-1,3,1,-1,-1,2,1,0,3,0,1,-1,-1,3,2,-1,0,3,-1,1,3,2,-1,0,2,0,0,0,-1,3,0,3,2,0,0,-1,2,-1,1,2,2,0,-1,3,-1,0,1,95680.0,524,99501.0
-1,0,-1,3,2,0,3,1,0,1,0,-1,2,1,1,2,3,1,-1,3,-1,0,3,-1,-1,-1,3,2,3,1,2,1,2,0,3,1,3,0,-1,2,1,2,1,0,3,-1,-1,2,2,-1,95701.0,569,99465.0
1,3,2,2,1,-1,3,2,0,1,2,-1,1,-1,-1,1,1,3,2,3,0,1,2,0,1,1,3,0,2,0,0,0,2,2,0,-1,3,3,0,2,1,0,0,3,0,3,3,3,2,-1,94619.0,648,99382.0
2,3,2,0,3,2,3,-1,2,3,1,3,-1,1,0,1,1,-1,1,3,0,0,2,-1,3,-1,1,-1,2,1,0,0,2,3,2,0,3,0,2,0,2,-1,1,0,-1,-1,-1,-1,3,2,95732.0,577,99480.0
-1,3,1,2,3,1,1,1,3,2,2,3,-1,0,2,2,1,-1,3,2,-1,0,-1,0,2,1,-1,-1,2,3,2,0,1,0,0,2,1,3,0,0,3,-1,0,1,1,3,-1,0,-1,3,95547.0,588,99465.0
1,3,1,-1,0,0,0,1,-1,2,1,1,-1,-1,2,2,3,0,3,3,0,2,1,2,2,1,1,0,2,1,-1,2,-1,0,-1,2,0,3,3,-1,2,-1,-1,-1,3,3,3,1,2,0,95816.0,575,99501.0
2,1,2,2,1,2,1,-1,1,3,0,-1,2,1,0,3,2,2,0,-1,-1,-1,0,0,-1,2,0,3,1,-1,0,1,0,1,0,3,-1,1,-1,3,3,2,3,3,2,0,1,-1,-1,3,95388.0,576,99448.0
0,1,0,2,0,3,-1,3,3,2,3,1,3,1,1,3,2,2,-1,-1,3,2,-1,-1,2,-1,2,3,0,1,2,-1,2,3,1,2,0,0,1,1,3,1,2,0,0,1,0,3,1,-1,95135.0,623,99415.0
1,-1,1,1,0,0,2,-1,2,3,3,3,0,-1,2,-1,0,-1,2,3,0,1,1,2,-1,1,2,2,0,0,1,3,-1,0,-1,0,3,3,-1,-1,2,2,1,1,3,2,1,1,2,-1,95340.0,591,99461.0
2,-1,3,-1,1,0,2,1,0,-1,-1,0,1,2,3,2,2,3,3,0,3,0,-1,1,0,2,0,2,1,-1,1,3,0,1,0,0,1,-1,1,3,2,-1,3,1,3,2,1,2,0,3,95101.0,608,99422.0
-1,1,0,2,2,-1,2,1,-1,1,3,-1,-1,-1,2,0,0,2,1,-1,0,3,0,1,2,-1,3,1,1,0,3,2,2,-1,0,1,2,3,2,0,1,-1,0,0,3,1,-1,2,1,-1,95401.0,567,99488.0
-1,1,0,1,3,1,1,3,2,1,1,0,2,3,1,-1,0,3,2,0,3,2,1,-1,2,0,1,2,2,3,0,3,-1,3,-1,2,-1,-1,2,2,-1,1,2,0,1,3,-1,0,-1,0,95458.0,590,99448.0
-1,-1,1,2,1,2,0,3,1,-1,3,0,2,0,0,-1,0,1,-1,1,3,3,1,-1,1,3,-1,2,-1,2,0,3,-1,0,3,1,0,-1,2,3,0,2,-1,-1,2,2,0,1,2,-1,95541.0,555,99476.0
1,-1,1,1,-1,0,2,-1,3,1,-1,-1,1,0,0,-1,-1,0,2,2,0,3,-1,0,-1,2,-1,1,0,-1,-1,2,-1,-1,-1,-1,2,2,2,2,0,2,1,-1,2,3,1,3,3,1,96128.0,486,99551.0
0,3,1,1,2,-1,2,1,-1,3,1,2,1,3,0,3,2,-1,-1,-1,0,-1,1,2,1,0,2,-1,3,0,0,-1,1,0,0,3,2,2,2,-1,1,2,2,1,1,-1,0,3,0,3,95266.0,576,99464.0
3,0,-1,-1,2,1,0,1,1,3,3,0,0,1,-1,2,2,3,-1,1,2,-1,0,2,1,-1,1,0,-1,1,-1,3,3,1,2,2,3,1,3,0,0,1,2,2,3,3,-1,-1,0,3,95457.0,579,99454.0
2,1,2,0,0,1,1,0,0,1,0,0,2,2,0,-1,1,1,2,-1,1,3,-1,-1,-1,3,2,0,0,0,-1,3,2,3,0,2,3,-1,3,1,3,-1,3,-1,0,1,2,2,1,-1,95047.0,592,99437.0
-1,-1,2,0,1,-1,1,2,0,3,2,3,0,-1,0,1,-1,3,1,2,-1,3,0,3,0,-1,0,-1,3,2,2,-1,1,-1,-1,0,0,-1,3,-1,2,-1,3,0,2,-1,3,0,2,-1,95975.0,490,99544.0
-1,0,3,3,2,1,3,0,0,3,1,1,1,2,-1,0,-1,0,3,0,-1,-1,2,3,0,-1,2,-1,1,0,0,2,-1,1,2,3,3,1,1,2,0,1,3,3,2,2,-1,3,0,1,95337.0,591,99453.0
3,0,2,0,0,0,-1,-1,-1,3,-1,2,0,-1,2,3,-1,2,0,3,1,0,-1,1,2,3,0,2,-1,2,-1,1,2,-1,2,1,-1,1,0,3,-1,-1,0,3,2,1,0,-1,2,-1,95889.0,512,99524.0
-1,1,1,1,0,2,0,2,3,2,2,3,-1,3,3,1,-1,-1,1,0,3,3,1,-1,-1,-1,2,2,0,0,3,-1,0,1,2,2,0,0,3,1,-1,1,-1,2,0,2,3,3,-1,1,95662.0,581,99472.0
0,0,3,2,2,0,1,0,-1,1,1,-1,-1,0,0,-1,-1,-1,-1,0,2,1,-1,-1,3,3,0,-1,2,3,2,-1,-1,2,3,-1,0,1,3,2,-1,3,-1,1,1,1,-1,0,0,1,96152.0,503,99546.0
1,2,-1,3,1,2,0,3,-1,3,1,-1,2,1,1,-1,-1,0,1,0,0,1,0,-1,3,0,3,2,0,-1,2,3,3,2,3,0,0,0,1,3,1,3,1,3,1,2,2,2,3,2,95152.0,631,99411.0
2,3,0,2,1,2,-1,2,2,0,1,1,3,0,1,0,3,1,0,3,3,-1,0,3,3,0,-1,2,-1,2,3,1,2,0,1,-1,2,2,1,2,1,1,0,3,0,1,-1,3,-1,-1,94987.0,620,99409.0
3,3,3,-1,1,-1,1,0,0,-1,2,3,0,2,2,1,3,-1,2,0,1,3,2,0,3,-1,0,1,2,3,0,-1,2,0,2,2,2,1,-1,1,0,1,2,-1,0,1,1,3,3,-1,95219.0,619,99442.0
2,2,-1,3,1,-1,-1,1,0,3,2,-1,-1,0,2,2,0,2,1,3,2,-1,0,3,3,-1,1,0,0,-1,0,1,0,0,0,2,0,-1,1,3,1,3,-1,1,-1,3,1,2,-1,2,95331.0,546,99472.0
3,1,0,1,3,-1,1,3,3,0,0,2,2,3,0,2,1,2,0,0,-1,3,-1,1,0,1,2,2,0,0,2,2,0,-1,2,3,0,1,1,3,-1,-1,-1,-1,0,2,1,2,3,1,95115.0,618,99437.0
1,2,0,-1,0,2,3,2,1,1,1,1,0,-1,0,0,-1,3,0,2,1,2,0,2,3,3,-1,-1,1,2,3,2,-1,1,2,0,3,3,0,3,2,-1,2,-1,3,3,1,1,1,-1,95303.0,596,99441.0
3,0,1,1,2,-1,2,2,-1,3,-1,1,-1,3,-1,2,2,-1,0,1,3,1,-1,3,3,-1,0,3,0,0,1,3,2,0,1,0,0,-1,1,1,0,2,-1,3,-1,2,3,1,2,1,95689.0,570,99488.0
0,1,2,-1,-1,3,3,0,3,-1,1,0,1,-1,0,2,-1,2,3,-1,3,1,3,2,1,-1,1,0,1,3,2,0,-1,2,-1,0,2,2,2,1,1,1,2,3,0,0,3,-1,0,-1,95584.0,585,99477.0
0,0,2,3,2,-1,-1,3,0,3,2,2,0,-1,2,-1,1,2,-1,3,1,-1,2,2,0,0,0,0,-1,3,1,3,2,0,1,1,0,1,3,0,1,3,1,-1,2,-1,1,1,3,1,95022.0,602,99434.0
2,1,1,3,-1,-1,-1,1,0,3,0,-1,1,0,3,2,2,-1,3,2,3,-1,2,0,2,1,-1,2,2,-1,2,0,2,0,0,-1,1,0,3,0,-1,1,0,1,0,3,1,0,-1,-1,95208.0,560,99459.0
-1,-1,-1,1,2,-1,3,2,1,1,0,2,0,-1,0,3,2,-1,0,0,1,2,3,2,3,-1,3,1,2,3,3,0,0,2,-1,1,0,1,3,0,-1,3,2,1,-1,2,-1,0,3,-1,95618.0,565,99485.0
1,2,0,3,3,0,3,3,-1,2,3,2,2,3,0,-1,2,3,2,0,-1,1,1,-1,0,-1,0,1,-1,3,2,-1,0,0,1,1,1,-1,-1,3,3,-1,3,2,0,2,1,3,1,-1,95751.0,584,99471.0
-1,3,0,3,2,1,0,-1,0,0,0,-1,2,2,-1,-1,-1,3,-1,1,3,2,-1,3,2,0,1,2,-1,3,1,1,1,2,1,2,2,0,-1,-1,0,-1,0,3,-1,3,0,-1,2,0,95773.0,523,99507.0
2,1,0,-1,2,-1,3,2,0,0,2,3,-1,0,0,3,-1,0,-1,1,-1,0,0,0,1,2,-1,3,1,-1,1,1,2,-1,-1,1,1,3,0,1,0,2,1,2,3,2,3,-1,-1,1,95397.0,557,99483.0
0,1,0,-1,3,2,-1,3,-1,2,-1,1,1,3,-1,2,1,3,-1,3,-1,0,1,2,0,3,0,-1,2,1,-1,2,0,-1,0,1,3,-1,2,3,1,3,0,1,-1,0,3,0,0,1,95592.0,536,99491.0
0,1,-1,2,0,2,0,3,0,2,-1,0,-1,3,-1,3,1,0,3,2,3,2,0,1,-1,-1,1,-1,0,2,2,-1,3,3,0,2,0,0,1,-1,3,-1,1,3,1,1,1,1,1,2,95261.0,578,99469.0
1,-1,2,-1,3,1,2,0,1,2,0,2,3,-1,0,3,1,-1,-1,0,0,0,0,-1,3,2,1,2,1,0,-1,1,2,3,1,2,-1,3,3,0,0,0,1,2,-1,1,3,0,1,2,95085.0,597,99433.0
1,2,3,3,0,1,0,3,1,-1,-1,-1,-1,1,0,3,-1,-1,1,2,-1,0,1,2,3,2,0,2,0,3,0,0,3,3,1,0,3,0,1,-1,2,3,2,1,2,1,-1,2,-1,3,95478.0,589,99456.0
-1,2,3,2,3,3,3,0,2,0,-1,2,0,1,3,-1,3,0,-1,-1,1,0,3,2,0,2,2,1,0,1,3,0,1,1,1,1,0,0,1,-1,3,0,1,-1,3,1,2,2,2,0,94878.0,634,99410.0
2,-1,2,3,1,2,3,1,1,-1,3,1,3,3,1,-1,0,-1,0,-1,1,3,1,0,1,3,3,2,0,2,-1,3,1,0,-1,-1,1,1,3,2,0,0,3,0,0,2,3,0,0,2,95265.0,623,99434.0
0,-1,1,1,0,-1,1,3,3,2,1,3,1,3,2,1,-1,0,-1,1,0,-1,0,3,2,0,3,0,2,-1,2,3,2,-1,2,3,1,0,0,1,2,3,1,0,-1,1,2,1,2,2,94955.0,598,99422.0
-1,-1,0,1,-1,-1,-1,2,2,1,1,2,3,3,0,2,-1,0,-1,2,1,0,3,2,1,3,3,2,1,3,0,0,1,-1,3,3,-1,3,2,1,1,0,-1,0,2,0,0,2,0,1,95306.0,588,99446.0
-1,3,3,-1,0,-1,-1,0,1,0,2,1,0,0,3,3,3,-1,-1,3,1,1,2,1,2,-1,3,-1,0,0,1,1,2,0,3,1,2,-1,2,2,0,1,0,-1,3,2,3,1,1,2,95288.0,587,99451.0
0,3,2,2,-1,3,1,2,2,2,0,2,-1,3,-1,1,0,0,3,3,2,3,2,1,-1,1,3,-1,-1,2,-1,1,1,2,3,3,-1,1,-1,1,-1,-1,-1,1,3,-1,-1,-1,2,-1,96530.0,505,99550.0
1,2,-1,2,1,-1,-1,-1,2,-1,-1,1,0,-1,-1,2,2,0,0,3,3,3,2,0,-1,2,-1,2,-1,-1,-1,1,-1,2,0,3,-1,1,0,1,2,0,2,1,3,-1,0,3,0,3,95890.0,493,99526.0
2,0,1,2,-1,3,2,1,0,-1,2,2,-1,1,1,0,-1,-1,3,2,3,1,0,0,1,0,1,2,2,-1,0,3,0,2,-1,2,2,3,3,0,-1,0,0,3,-1,1,1,-1,3,1,95473.0,594,99483.0
2,3,0,-1,2,1,-1,0,2,-1,1,-1,0,2,-1,1,3,-1,2,3,3,1,3,2,0,0,0,-1,1,-1,0,1,2,-1,0,-1,-1,-1,2,1,1,0,3,3,1,2,0,0,2,3,95520.0,552,99481.0
-1,2,2,-1,2,-1,3,0,1,2,1,3,3,-1,-1,2,0,0,2,3,1,2,3,3,1,0,0,2,-1,1,-1,3,-1,1,1,-1,0,1,2,-1,-1,2,3,1,2,1,-1,1,3,0,95641.0,552,99483.0
-1,2,-1,0,2,1,1,-1,-1,-1,2,0,3,0,0,-1,0,2,0,3,2,1,-1,-1,3,3,3,2,-1,0,0,1,1,2,1,-1,-1,-1,0,2,1,-1,2,3,0,3,1,1,3,2,95769.0,552,99492.0
0,0,3,0,-1,0,2,-1,3,2,3,3,3,-1,0,2,2,2,2,3,1,1,0,-1,2,3,3,1,1,0,-1,2,-1,3,2,-1,3,2,1,-1,1,1,3,2,-1,1,0,0,1,-1,95467.0,592,99444.0
-1,0,0,0,2,3,2,3,1,1,0,2,-1,0,0,-1,-1,2,1,1,1,0,3,1,3,2,2,1,3,-1,-1,2,2,0,3,0,1,3,1,-1,2,3,2,2,0,1,0,3,-1,-1,95137.0,601,99438.0
3,0,1,3,-1,0,1,1,0,3,-1,1,-1,3,-1,0,0,-1,0,2,2,3,-1,2,-1,2,0,-1,2,-1,2,1,1,1,-1,-1,3,3,0,1,1,3,2,2,0,1,2,2,-1,1,95759.0,560,99501.0
2,3,-1,2,-1,2,3,3,1,0,-1,-1,1,3,3,3,1,-1,1,0,-1,0,2,0,-1,-1,2,-1,0,1,-1,0,3,2,2,1,2,3,0,2,1,0,1,3,0,1,2,0,0,1,95300.0,587,99460.0
