$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1,1,2,0,0,2,1,-1,1,-1,-1,0,1,-1,1,0,0,0,0,2,2,0,3,3,2,-1,-1,0,0,2,3,1,-1,2,3,1,-1,0,1,3,1,3,2,3,1,2,3,2,2,0,97378.0,604,99515.0
2,-1,-1,3,0,3,3,3,-1,3,-1,2,1,1,2,3,0,-1,3,0,3,-1,1,2,1,0,3,-1,-1,3,-1,1,0,-1,0,0,1,2,0,-1,2,0,-1,1,1,0,-1,0,-1,2,97749.0,543,99566.0
0,3,0,2,-1,3,1,1,-1,0,-1,2,1,3,0,3,-1,2,1,2,1,0,1,-1,0,-1,3,2,0,2,0,-1,-1,-1,1,3,1,2,0,-1,0,2,3,3,1,2,2,2,1,2,97745.0,601,99537.0
1,2,3,1,1,2,-1,2,-1,-1,1,-1,-1,2,1,-1,-1,-1,0,-1,-1,0,1,2,-1,-1,0,2,1,3,0,3,3,0,1,3,1,0,2,3,2,3,1,2,2,-1,0,1,-1,0,97819.0,554,99560.0
3,0,0,-1,2,-1,3,1,2,0,0,0,1,-1,2,3,3,1,0,-1,1,1,2,-1,0,0,2,3,3,2,-1,1,2,0,0,1,1,2,3,-1,3,3,0,-1,1,-1,2,-1,3,2,97637.0,598,99522.0
0,-1,-1,2,-1,0,3,-1,2,1,2,2,-1,3,1,3,-1,1,0,0,1,3,1,-1,1,2,2,3,3,0,0,3,1,3,0,1,3,-1,0,2,2,2,1,-1,1,2,3,2,1,-1,97829.0,591,99526.0
0,2,2,2,-1,-1,2,3,0,2,3,-1,1,0,-1,2,-1,-1,2,0,2,1,1,-1,0,2,-1,3,-1,3,1,1,-1,0,-1,0,1,3,0,3,0,-1,3,3,1,1,-1,-1,2,-1,97947.0,522,99595.0
0,0,2,1,2,-1,0,-1,3,1,-1,-1,-1,3,3,-1,2,3,1,1,0,1,3,0,1,0,2,2,1,1,-1,2,-1,3,2,1,0,2,-1,2,0,3,0,-1,3,-1,3,3,2,1,97654.0,591,99511.0
-1,1,2,0,1,-1,-1,-1,-1,-1,1,1,-1,1,0,3,2,-1,2,-1,0,-1,0,0,1,-1,3,2,3,2,-1,2,1,-1,2,1,0,-1,0,-1,1,0,3,0,-1,2,0,3,2,0,97926.0,505,99601.0
1,-1,0,1,1,3,1,-1,-1,3,1,-1,0,3,3,0,0,3,3,0,-1,1,0,3,1,0,3,2,2,2,-1,2,0,0,3,2,-1,2,2,-1,-1,-1,3,3,3,1,-1,1,1,-1,97689.0,570,99551.0
-1,2,0,2,0,3,2,3,-1,1,-1,1,2,2,-1,1,1,1,-1,3,1,1,1,2,2,1,0,-1,3,2,-1,0,-1,-1,1,0,3,2,-1,1,-1,1,0,2,-1,0,2,0,0,0,97555.0,574,99544.0
2,2,3,1,0,1,0,2,-1,3,2,-1,2,3,-1,3,0,0,2,0,0,-1,-1,3,-1,1,-1,-1,2,1,0,1,1,1,3,0,3,1,2,1,0,3,3,0,2,2,1,3,0,1,97479.0,649,99516.0
2,0,-1,1,1,2,-1,2,2,3,2,-1,1,3,3,3,3,0,0,-1,1,0,3,-1,1,-1,3,1,-1,0,0,1,0,1,-1,3,0,0,3,2,-1,2,3,1,2,0,1,1,2,0,97607.0,614,99527.0
1,2,0,-1,2,1,-1,1,3,2,3,0,0,1,2,1,3,3,0,3,0,2,-1,2,2,0,-1,0,3,1,1,-1,-1,-1,1,2,1,1,-1,-1,0,2,2,0,0,3,1,-1,3,2,97509.0,602,99523.0
3,3,1,-1,0,0,-1,-1,3,1,-1,2,2,2,1,2,0,0,2,1,0,0,1,3,-1,2,-1,0,0,2,3,3,2,-1,3,0,0,3,1,1,2,1,1,1,0,-1,0,-1,1,2,97347.0,615,99490.0
0,3,2,2,-1,1,3,-1,3,3,1,-1,-1,0,3,3,1,2,0,0,-1,-1,-1,2,3,0,1,1,1,2,1,-1,2,-1,1,-1,3,1,-1,0,2,3,-1,3,3,0,2,1,0,1,97783.0,586,99542.0
2,2,0,2,1,0,-1,0,-1,1,3,2,-1,3,1,3,-1,2,2,-1,1,1,2,3,-1,3,1,1,0,1,-1,3,2,3,2,2,3,3,-1,0,1,-1,-1,1,0,-1,3,0,2,-1,97657.0,579,99530.0
0,3,0,0,-1,0,-1,-1,2,1,1,3,1,0,2,1,1,2,-1,1,0,-1,3,3,2,-1,2,3,1,3,-1,1,0,-1,3,3,2,1,1,-1,2,2,2,2,-1,2,0,0,0,2,97616.0,591,99524.0
1,-1,0,1,3,-1,0,-1,0,-1,2,2,3,0,-1,-1,2,2,1,-1,3,1,1,0,3,2,2,2,1,1,-1,0,3,2,0,1,3,2,3,-1,-1,2,0,-1,-1,0,0,1,-1,0,97657.0,550,99558.0
-1,3,0,3,0,1,0,0,0,-1,1,3,3,2,-1,1,-1,1,2,2,0,1,3,2,-1,3,2,2,3,0,0,2,1,3,1,1,1,2,2,0,0,2,-1,2,3,1,1,-1,0,-1,97470.0,625,99503.0
-1,1,0,3,-1,1,2,2,2,0,-1,2,2,0,3,-1,-1,3,0,1,2,3,3,2,-1,0,1,-1,3,0,2,2,-1,3,1,1,3,0,1,-1,0,1,2,0,2,0,1,1,3,0,97381.0,607,99508.0
1,3,3,0,3,0,2,2,1,3,-1,-1,0,0,-1,-1,0,1,1,1,2,0,3,3,3,-1,2,2,1,-1,3,-1,2,2,-1,-1,1,3,-1,0,1,3,0,-1,0,2,2,-1,-1,2,97884.0,571,99550.0
2,3,0,1,0,0,-1,1,3,3,0,3,1,3,-1,2,-1,3,0,0,0,-1,-1,3,2,1,-1,-1,-1,0,0,1,3,-1,2,1,1,-1,2,-1,3,3,0,2,2,2,2,-1,0,2,97821.0,575,99569.0
0,3,-1,1,1,0,2,1,1,1,2,2,0,2,-1,3,1,3,3,1,2,-1,-1,0,1,-1,2,2,0,1,3,2,3,-1,2,1,-1,1,0,-1,2,-1,0,-1,2,0,0,-1,0,-1,97773.0,574,99554.0
0,2,-1,3,1,-1,0,-1,3,0,1,2,1,0,0,-1,2,3,2,1,0,3,2,2,0,-1,-1,1,-1,-1,2,1,1,-1,2,2,2,0,0,1,0,3,-1,3,3,1,2,1,3,0,97642.0,605,99528.0
-1,1,2,0,0,2,3,1,3,-1,-1,1,0,1,2,2,-1,-1,2,2,-1,3,0,3,-1,0,3,-1,3,0,3,0,2,3,1,3,-1,-1,0,2,-1,1,0,1,-1,1,1,3,-1,-1,97817.0,530,99563.0
2,0,0,1,2,0,3,0,-1,2,1,-1,3,2,3,1,-1,-1,1,1,1,-1,2,-1,2,2,-1,-1,0,1,3,2,0,-1,0,1,2,-1,3,-1,1,-1,0,1,2,2,0,-1,0,3,97712.0,566,99569.0
-1,1,-1,0,0,-1,3,-1,1,3,3,0,3,0,0,2,2,-1,0,0,2,2,1,2,2,1,2,0,3,1,3,-1,-1,2,1,-1,3,2,-1,0,2,3,1,-1,3,1,0,0,0,2,97591.0,590,99513.0
2,2,2,3,3,0,-1,3,3,-1,3,2,0,1,2,3,3,1,0,1,-1,3,-1,0,1,1,-1,0,3,3,-1,2,2,1,1,-1,1,-1,0,2,0,1,0,1,0,1,0,2,2,2,97684.0,635,99508.0
-1,1,-1,2,2,0,3,2,0,1,2,0,-1,-1,0,0,2,1,1,2,-1,1,-1,0,1,0,0,2,0,-1,1,-1,3,3,-1,1,3,2,3,-1,3,3,1,1,2,2,-1,1,0,-1,97608.0,567,99558.0
0,0,3,2,2,2,3,0,3,-1,0,1,-1,0,0,2,1,0,0,3,-1,3,2,2,3,2,1,-1,3,0,-1,1,-1,3,1,2,-1,1,1,-1,2,0,-1,1,1,2,1,0,2,-1,97490.0,603,99519.0
1,-1,-1,1,0,2,-1,-1,-1,0,1,1,0,2,1,2,-1,3,1,0,-1,0,-1,2,1,2,3,3,3,-1,-1,3,0,0,3,2,0,1,2,3,2,-1,1,3,-1,3,1,2,2,0,97780.0,578,99563.0
0,-1,-1,1,3,-1,3,2,0,2,2,3,1,1,-1,2,3,3,-1,3,3,0,1,2,0,3,-1,-1,2,2,-1,2,-1,0,-1,3,2,0,3,-1,1,0,-1,1,3,0,1,2,3,0,97864.0,561,99560.0
1,-1,3,-1,1,2,2,1,0,2,-1,0,0,3,0,2,-1,1,3,-1,0,-1,-1,0,-1,-1,1,3,1,-1,0,-1,2,0,0,-1,1,2,2,1,3,-1,1,2,-1,-1,3,0,1,2,98066.0,520,99607.0
2,2,3,-1,1,-1,1,2,3,3,3,1,0,-1,1,1,2,-1,1,1,-1,0,3,2,0,0,2,0,3,0,0,1,1,0,0,-1,3,1,2,-1,3,0,3,2,2,1,2,3,-1,0,97456.0,627,99490.0
2,-1,1,-1,3,2,0,0,1,2,1,1,0,3,0,0,2,-1,2,-1,3,2,0,0,0,-1,2,1,-1,1,-1,-1,3,1,-1,1,1,2,0,2,-1,0,1,2,1,-1,3,2,0,-1,97710.0,559,99551.0
2,1,0,3,1,1,1,3,3,3,-1,-1,2,2,3,3,2,-1,0,-1,0,1,3,-1,3,2,2,2,1,0,-1,1,-1,0,1,3,1,0,2,0,3,0,2,2,-1,0,1,-1,1,2,97614.0,624,99515.0
2,2,1,-1,0,2,0,0,0,3,1,-1,0,-1,1,-1,-1,3,3,2,3,1,2,3,2,0,1,0,-1,-1,-1,3,-1,1,3,0,-1,-1,0,2,1,2,2,3,0,0,-1,-1,1,1,97893.0,555,99586.0
0,3,3,0,3,1,3,0,-1,0,-1,1,2,1,-1,1,-1,-1,2,1,2,0,2,-1,0,3,1,2,1,2,2,3,2,-1,0,1,-1,0,3,0,2,-1,2,1,1,-1,-1,-1,3,1,97637.0,584,99544.0
-1,-1,2,-1,0,-1,3,3,2,0,1,0,1,2,-1,-1,-1,-1,-1,0,1,-1,2,1,1,-1,2,0,1,-1,3,0,2,3,2,2,1,0,1,-1,0,0,3,-1,3,2,2,-1,2,1,97926.0,516,99600.0
-1,-1,2,0,1,2,3,1,0,1,1,2,2,1,1,3,2,-1,1,1,0,0,3,2,-1,0,0,-1,-1,2,2,3,1,3,0,0,2,-1,0,0,-1,1,-1,1,3,-1,3,-1,-1,0,97539.0,562,99539.0
3,1,2,1,-1,1,2,0,0,0,1,0,-1,0,-1,0,-1,3,0,1,1,2,1,0,2,-1,3,0,2,2,3,3,-1,-1,3,-1,3,1,0,-1,2,2,3,-1,0,-1,1,2,3,1,97624.0,587,99534.0
2,-1,2,2,2,1,1,2,0,3,-1,-1,-1,3,0,0,-1,-1,0,2,2,0,3,0,1,1,-1,1,-1,1,1,0,-1,0,-1,1,3,2,-1,0,1,2,3,1,1,3,3,2,0,2,97486.0,590,99534.0
3,2,2,3,1,3,1,-1,0,2,-1,1,1,-1,3,2,2,0,2,1,-1,2,1,0,0,3,0,-1,0,0,3,-1,2,1,-1,1,2,-1,1,-1,0,1,0,3,2,0,-1,-1,0,3,97666.0,576,99542.0
0,1,2,2,-1,0,-1,1,3,0,2,0,0,3,3,2,-1,2,-1,3,-1,0,-1,3,2,0,-1,3,0,2,-1,1,0,2,1,2,1,1,3,-1,-1,1,-1,2,3,-1,0,1,3,0,97626.0,566,99553.0
3,2,1,0,3,0,-1,1,1,2,-1,0,0,1,-1,1,-1,0,2,3,0,0,3,2,3,0,1,2,-1,1,3,3,1,2,0,2,-1,-1,2,1,2,3,2,0,3,3,1,1,-1,-1,97574.0,613,99516.0
3,1,3,-1,-1,3,0,-1,-1,0,0,2,2,2,1,2,0,2,1,2,3,1,0,2,-1,3,-1,1,0,0,-1,0,1,1,-1,1,2,3,3,-1,-1,1,1,-1,3,1,0,3,3,0,97550.0,584,99524.0
0,3,-1,2,3,0,1,1,2,-1,2,-1,0,3,-1,2,3,1,3,0,2,3,1,3,0,-1,1,0,-1,-1,3,0,2,2,1,1,-1,1,2,0,-1,0,2,1,0,-1,2,3,-1,0,97786.0,586,99553.0
0,3,1,-1,2,2,-1,-1,1,0,2,2,2,0,0,3,3,-1,-1,3,3,3,2,0,0,1,-1,-1,-1,0,0,3,2,2,0,1,0,-1,-1,2,1,-1,-1,3,1,3,3,1,1,0,97642.0,568,99538.0
-1,1,1,3,0,-1,2,0,-1,3,0,0,2,-1,0,1,3,-1,0,-1,-1,-1,-1,3,-1,2,3,3,-1,3,3,-1,2,1,2,-1,2,2,3,2,1,2,0,1,0,1,0,1,2,2,97899.0,563,99578.0
3,1,0,2,3,-1,1,0,0,1,-1,0,0,2,2,3,2,1,0,3,2,1,1,1,3,-1,0,3,2,3,2,-1,2,0,-1,3,-1,2,3,3,0,0,1,-1,2,2,1,-1,3,1,97621.0,626,99509.0
2,2,-1,1,2,-1,0,-1,0,1,2,1,-1,-1,-1,3,0,-1,1,3,0,0,0,-1,0,3,-1,1,2,2,2,-1,0,1,2,3,1,0,3,2,-1,2,1,2,-1,0,1,3,0,-1,97804.0,552,99569.0
2,2,-1,-1,0,1,3,3,0,1,0,1,0,-1,2,2,-1,0,-1,0,2,-1,-1,2,-1,3,3,1,2,1,-1,-1,0,3,2,2,0,0,3,-1,-1,2,-1,0,-1,2,1,1,-1,1,97831.0,509,99599.0
-1,-1,-1,1,3,0,-1,0,3,3,0,3,3,0,0,-1,1,1,0,1,2,2,2,1,3,-1,2,0,3,2,-1,1,0,1,3,-1,0,2,-1,1,1,1,3,3,2,0,-1,2,3,-1,97726.0,573,99524.0
-1,2,2,1,0,0,0,2,2,1,-1,3,3,1,-1,-1,3,1,1,2,0,3,0,0,0,2,1,1,2,3,3,0,0,1,3,-1,-1,1,2,1,2,2,-1,3,1,3,-1,0,3,0,97406.0,634,99498.0
2,0,0,-1,2,1,1,0,2,2,-1,-1,3,3,3,0,-1,-1,3,2,-1,1,3,2,2,-1,2,-1,2,1,0,0,1,0,3,1,-1,1,2,3,1,3,2,3,0,1,3,0,1,1,97477.0,621,99517.0
0,-1,2,2,1,3,2,3,2,1,-1,0,-1,1,3,-1,-1,0,3,0,2,-1,1,2,1,0,2,1,1,1,2,1,3,0,-1,1,0,-1,3,-1,-1,3,3,0,1,3,-1,0,2,2,97617.0,569,99548.0
0,2,2,3,1,3,3,1,3,2,2,-1,1,2,1,0,2,0,-1,-1,1,-1,2,0,1,1,2,0,0,-1,0,-1,1,-1,0,0,1,1,1,3,-1,2,-1,1,0,-1,3,-1,-1,-1,97760.0,553,99563.0
-1,1,3,2,-1,1,0,3,0,1,3,1,-1,-1,3,0,0,2,-1,-1,1,3,1,0,1,3,2,-1,0,0,0,1,-1,2,2,0,-1,2,-1,2,2,3,1,1,1,2,0,2,-1,2,97465.0,580,99526.0
-1,1,2,-1,2,-1,-1,2,1,1,0,0,0,1,3,0,2,3,2,0,3,0,-1,2,2,-1,3,1,0,1,0,1,1,2,2,2,3,3,2,0,3,3,-1,1,1,3,-1,0,-1,1,97390.0,603,99511.0
2,2,2,0,1,3,1,2,1,-1,1,3,0,2,0,2,-1,2,3,3,1,2,-1,0,0,-1,1,3,2,1,3,0,-1,0,3,2,1,1,0,0,3,1,-1,3,0,1,-1,3,0,-1,97599.0,618,99514.0
3,1,2,1,3,1,-1,3,2,3,3,-1,1,-1,3,3,0,-1,0,2,0,3,0,0,-1,2,2,0,1,0,2,0,1,2,3,1,2,2,-1,1,1,2,3,-1,3,0,3,0,0,1,97426.0,659,99476.0
0,-1,3,2,3,1,0,2,3,-1,0,0,1,0,2,1,0,1,-1,2,1,2,3,-1,1,-1,2,3,3,1,0,2,3,1,1,2,-1,0,-1,0,-1,1,0,3,-1,-1,2,1,1,2,97660.0,590,99529.0
3,2,1,0,1,-1,3,-1,2,1,1,2,0,2,-1,2,3,3,-1,1,3,2,0,0,-1,0,1,3,-1,1,3,0,-1,2,3,0,2,1,1,2,0,1,2,1,3,0,0,-1,2,3,97446.0,624,99509.0
3,1,-1,0,2,2,3,2,-1,-1,-1,3,3,3,0,0,1,0,2,2,0,1,0,2,2,3,1,1,-1,1,3,3,-1,0,0,-1,-1,3,0,-1,1,3,1,0,1,0,1,0,-1,1,97713.0,595,99528.0
2,3,3,3,1,0,-1,0,2,2,0,0,1,3,2,-1,3,1,-1,0,1,0,3,2,0,1,0,2,-1,1,0,-1,2,2,2,1,0,-1,1,1,3,-1,2,3,1,1,0,-1,1,2,97649.0,625,99517.0
-1,3,-1,2,0,3,1,-1,3,1,1,1,0,0,1,-1,1,2,1,0,-1,-1,-1,-1,-1,-1,1,-1,1,1,3,0,-1,2,-1,2,-1,0,2,-1,2,3,0,1,2,2,0,0,0,-1,97641.0,506,99579.0
-1,2,2,3,1,3,-1,0,0,1,3,0,0,3,1,-1,2,1,-1,0,1,-1,0,3,-1,1,2,2,3,1,0,-1,2,1,1,1,2,2,-1,0,3,-1,2,-1,-1,1,3,0,2,0,97705.0,582,99528.0
-1,3,-1,-1,2,1,0,1,3,0,1,1,0,3,-1,2,2,0,3,0,-1,2,3,1,2,3,-1,-1,0,-1,0,1,2,1,3,1,3,3,2,-1,-1,3,2,3,3,2,0,2,2,0,97781.0,599,99536.0
0,-1,1,3,1,2,2,1,-1,1,3,2,0,0,0,1,1,3,-1,0,2,0,3,-1,2,1,-1,2,-1,0,1,0,3,-1,1,-1,-1,1,3,-1,0,0,2,-1,2,3,1,3,2,2,97548.0,598,99539.0
0,2,1,-1,2,-1,0,2,2,2,3,-1,1,3,-1,3,1,2,0,0,-1,0,1,0,-1,2,-1,-1,0,1,3,1,1,3,2,1,3,-1,2,3,0,0,3,0,0,2,1,3,-1,2,97432.0,606,99527.0
1,3,0,2,-1,1,-1,3,1,3,1,2,-1,2,3,-1,3,1,0,2,-1,1,0,1,-1,-1,-1,1,-1,3,0,0,-1,2,0,0,2,0,-1,2,2,0,2,1,2,0,3,-1,1,1,97662.0,578,99540.0
-1,2,2,-1,2,-1,3,1,3,1,2,0,-1,-1,2,2,0,1,0,3,3,-1,-1,0,0,1,3,3,3,2,0,1,-1,1,2,3,3,0,3,0,0,1,0,-1,2,0,1,2,1,2,97689.0,608,99520.0
1,3,2,3,1,1,-1,2,0,2,3,0,-1,-1,-1,1,1,0,0,3,3,-1,2,2,0,1,2,3,0,0,0,1,-1,3,2,0,0,-1,-1,1,3,-1,2,-1,1,2,2,1,0,-1,97603.0,586,99535.0
3,3,1,3,2,2,1,2,1,0,1,3,1,2,-1,0,-1,2,3,1,3,-1,2,-1,1,0,2,1,0,0,3,3,3,0,-1,0,2,2,0,-1,-1,-1,3,2,-1,0,1,0,0,-1,97616.0,592,99531.0
0,0,3,2,-1,0,3,1,3,3,1,2,2,0,2,0,3,2,3,3,0,0,-1,0,0,2,2,1,1,3,-1,2,-1,1,1,1,0,3,3,1,-1,1,2,2,-1,2,0,-1,1,3,97676.0,640,99502.0
-1,3,1,3,2,1,1,1,0,2,0,3,0,2,-1,1,-1,-1,2,0,0,0,-1,3,3,-1,-1,2,2,0,3,3,-1,0,1,2,1,2,-1,2,0,3,0,0,1,1,1,3,1,2,97486.0,618,99514.0
0,3,-1,-1,2,3,1,0,1,-1,-1,1,0,3,2,-1,-1,0,-1,-1,1,2,-1,2,0,1,1,0,2,0,0,1,1,3,-1,3,2,3,0,2,-1,1,0,2,2,1,2,2,1,2,97842.0,571,99548.0
-1,-1,-1,0,-1,-1,0,1,0,-1,1,1,0,-1,1,1,0,2,2,2,2,0,3,1,2,1,3,0,0,2,3,3,3,1,2,-1,2,-1,2,0,2,1,-1,0,0,-1,2,1,1,1,97628.0,563,99553.0
0,2,3,3,3,1,1,0,0,-1,-1,-1,0,-1,-1,3,3,0,-1,2,2,2,-1,1,2,1,0,0,-1,3,2,3,1,0,3,0,0,1,-1,1,1,2,3,3,-1,-1,2,-1,1,3,97941.0,575,99562.0
0,3,-1,2,1,0,2,2,1,3,1,-1,0,0,2,-1,2,0,1,1,1,3,-1,2,0,-1,0,3,0,0,-1,-1,2,1,1,1,3,-1,0,-1,1,1,2,2,0,-1,2,2,3,3,97652.0,599,99540.0
3,1,1,2,2,3,1,-1,3,-1,3,1,2,3,3,-1,2,3,1,0,0,2,-1,0,-1,2,2,0,3,0,2,0,3,-1,2,-1,3,0,0,1,2,3,-1,-1,2,0,0,0,1,1,97567.0,629,99493.0
-1,-1,3,1,0,2,3,1,2,0,0,0,-1,2,2,0,0,0,2,0,3,1,3,2,1,1,-1,0,1,1,1,3,-1,2,1,3,0,2,2,3,3,2,-1,3,3,-1,1,-1,2,0,97480.0,624,99498.0
-1,1,-1,0,-1,-1,-1,-1,2,-1,1,2,0,3,0,1,2,3,1,0,-1,-1,3,2,-1,-1,0,3,0,3,0,2,1,2,2,0,1,1,1,3,1,0,3,0,1,2,0,3,2,1,97604.0,567,99541.0
2,2,0,2,1,3,-1,1,1,-1,3,1,1,0,2,-1,0,-1,3,-1,1,0,2,3,1,2,0,3,3,3,2,-1,0,1,3,2,-1,1,0,-1,1,2,2,0,1,2,0,1,-1,0,97473.0,617,99508.0
3,-1,0,0,3,2,0,1,2,0,1,1,0,2,1,3,-1,1,0,-1,1,0,3,3,-1,2,2,2,-1,1,0,1,-1,-1,1,1,2,0,3,-1,2,-1,2,3,0,2,0,2,1,-1,97421.0,596,99528.0
1,-1,2,-1,0,0,0,-1,2,0,0,1,1,-1,0,2,3,0,-1,-1,2,1,3,0,0,2,0,1,1,2,1,3,-1,2,3,1,2,3,-1,-1,0,2,-1,-1,1,-1,2,1,1,-1,97577.0,542,99544.0
1,-1,0,0,1,-1,-1,2,1,-1,2,0,3,0,0,2,-1,2,3,2,3,3,3,0,-1,-1,-1,-1,0,3,2,2,1,0,2,3,1,2,1,2,1,-1,1,1,-1,1,3,3,0,0,97763.0,574,99554.0
1,-1,2,0,3,0,3,1,0,1,1,3,0,2,0,3,-1,1,-1,-1,0,0,1,1,2,-1,3,1,0,2,2,0,-1,-1,1,3,2,-1,2,3,3,2,3,0,0,-1,1,2,1,2,97563.0,602,99527.0
1,1,1,-1,-1,1,-1,3,-1,1,0,1,3,2,0,3,1,-1,2,-1,0,0,0,-1,-1,2,3,0,2,3,-1,3,2,2,0,1,2,2,2,0,0,2,-1,1,1,3,0,2,1,0,97511.0,614,99518.0
3,0,0,0,2,1,-1,2,0,-1,3,3,3,3,3,0,0,2,-1,1,-1,-1,2,1,-1,0,1,1,3,0,1,2,2,0,1,1,2,0,2,2,1,1,2,3,2,-1,3,3,-1,0,97378.0,623,99488.0
0,1,2,-1,1,0,0,1,-1,-1,0,0,2,3,3,3,0,0,1,3,3,-1,2,0,2,1,3,-1,3,3,-1,0,-1,2,0,1,3,2,1,-1,2,0,2,1,-1,2,1,1,3,1,97642.0,608,99524.0
0,3,2,0,2,3,1,1,-1,-1,2,3,0,-1,1,1,3,-1,1,-1,2,2,3,0,1,2,1,0,2,0,3,2,1,-1,0,1,3,3,1,0,0,2,2,-1,0,2,1,-1,1,3,97625.0,643,99502.0
-1,3,-1,0,-1,-1,1,2,2,1,1,2,0,1,2,1,-1,2,3,0,1,0,1,2,3,3,3,2,-1,1,-1,-1,1,1,3,-1,-1,0,3,2,3,0,2,-1,2,3,2,3,0,0,97882.0,575,99553.0
0,0,2,-1,3,3,2,0,2,3,-1,2,1,-1,0,1,3,2,3,-1,2,3,1,0,2,0,-1,0,1,2,1,3,1,-1,1,2,3,3,1,2,0,1,-1,2,1,3,0,1,2,0,97562.0,651,99488.0
1,-1,3,3,0,1,0,0,-1,1,-1,2,3,1,-1,2,3,3,1,0,2,0,1,3,2,0,2,-1,1,1,2,2,0,-1,3,3,1,2,0,2,3,2,3,-1,0,-1,0,2,0,2,97449.0,645,99496.0
1,1,2,0,2,3,2,3,3,-1,1,3,-1,-1,1,1,3,-1,2,-1,0,1,2,2,2,-1,0,1,0,3,2,3,-1,1,1,3,1,0,0,0,0,2,0,2,0,3,1,-1,0,-1,97684.0,610,99518.0
-1,3,2,2,0,2,2,-1,1,3,0,1,1,-1,2,-1,0,3,0,0,0,0,1,3,-1,1,-1,3,0,-1,-1,2,1,2,-1,0,0,1,-1,2,1,2,3,-1,0,1,3,1,2,2,97378.0,596,99508.0
2,-1,3,0,2,-1,3,3,1,0,1,3,-1,1,1,0,-1,0,2,2,3,1,0,2,0,2,0,1,3,1,-1,2,-1,1,1,0,-1,3,2,2,0,1,3,3,-1,2,3,0,1,-1,97615.0,606,99523.0
-1,0,0,2,2,1,0,1,3,1,2,0,1,-1,2,1,0,3,3,2,3,0,1,2,-1,1,-1,-1,0,2,3,3,3,0,0,0,2,3,3,-1,2,2,-1,1,3,-1,3,1,3,1,97391.0,628,99492.0
3,2,3,3,2,3,0,-1,3,2,-1,2,0,0,1,2,0,0,-1,1,1,1,-1,3,0,2,1,2,0,2,1,3,2,-1,1,3,-1,1,2,0,-1,0,0,0,1,3,-1,1,1,1,97439.0,627,99500.0
3,1,1,0,2,3,0,0,-1,0,0,1,-1,2,0,1,2,3,3,2,0,2,0,3,3,1,2,0,3,3,1,2,2,2,-1,-1,-1,1,0,3,1,-1,-1,3,3,1,1,2,-1,1,97485.0,640,99486.0
1,-1,0,0,-1,2,1,2,0,2,-1,2,1,3,2,1,-1,2,1,2,0,-1,0,1,-1,3,2,2,3,1,-1,-1,1,0,0,0,3,1,2,0,-1,1,3,-1,2,-1,0,1,0,0,97634.0,575,99544.0
3,1,2,-1,-1,1,-1,3,3,2,3,0,1,3,0,3,0,3,1,1,1,-1,1,3,2,-1,0,-1,0,2,0,2,1,2,1,0,2,0,1,0,2,2,2,3,3,-1,3,0,0,1,97485.0,634,99491.0
3,2,3,-1,3,2,0,1,1,0,1,2,1,2,0,-1,3,2,3,0,-1,0,0,3,3,3,2,-1,1,1,0,-1,1,-1,0,-1,3,3,0,2,2,-1,2,3,-1,1,1,0,1,0,97639.0,623,99508.0
-1,0,-1,1,1,-1,2,3,-1,2,0,1,-1,3,0,2,-1,0,3,-1,0,2,1,-1,0,-1,1,3,-1,-1,0,1,0,1,-1,2,0,3,1,0,2,3,2,0,2,3,2,1,1,-1,97862.0,553,99575.0
0,1,-1,1,0,1,1,1,2,2,1,-1,0,0,2,2,3,1,0,2,1,2,3,3,0,0,-1,1,3,-1,2,0,2,3,2,0,0,-1,2,2,3,0,-1,-1,-1,-1,3,3,-1,-1,97702.0,586,99534.0
2,2,2,0,-1,3,-1,2,-1,3,0,0,3,0,2,3,1,0,-1,2,2,3,1,0,0,0,2,0,2,-1,1,3,-1,3,1,-1,-1,1,-1,3,3,1,1,3,-1,1,1,2,-1,0,97858.0,588,99534.0
-1,2,1,3,1,-1,-1,0,2,2,1,-1,-1,3,2,1,-1,1,1,1,2,-1,0,2,3,0,0,0,0,1,2,-1,1,-1,0,-1,-1,-1,2,3,3,0,2,0,1,2,2,3,0,3,97795.0,566,99567.0
-1,-1,3,0,2,2,1,1,0,1,3,2,1,3,0,2,0,-1,0,2,-1,-1,2,0,2,2,3,1,0,-1,-1,-1,3,1,1,2,0,0,1,-1,3,-1,0,3,3,2,0,2,2,1,97619.0,602,99533.0
0,1,-1,0,2,1,1,2,0,0,0,2,-1,3,3,2,-1,3,3,2,3,-1,3,-1,0,1,2,2,3,3,0,3,1,1,-1,1,1,3,2,1,2,-1,0,-1,2,0,2,1,3,-1,97723.0,611,99506.0
3,-1,2,1,1,3,3,2,2,2,0,1,3,0,0,-1,3,-1,2,2,1,2,0,2,0,1,-1,0,0,1,1,1,-1,0,-1,-1,2,-1,2,-1,-1,0,-1,3,1,3,0,2,0,3,97637.0,579,99536.0
