$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
0,1,1,1,-1,-1,0,3,-1,1,-1,3,3,0,2,1,1,-1,1,2,0,2,3,2,0,2,0,1,0,-1,2,1,1,2,1,0,0,3,3,2,2,-1,0,0,2,0,3,-1,1,1,95847.0,635,99441.0
0,3,2,0,1,3,-1,1,0,0,1,2,1,-1,-1,1,2,1,1,-1,0,0,2,0,0,2,0,-1,3,-1,1,2,2,0,1,0,1,1,-1,0,2,-1,2,2,2,1,-1,3,0,2,95927.0,614,99465.0
0,1,2,-1,2,0,2,1,3,3,0,0,1,1,0,2,0,-1,0,-1,2,0,1,3,0,2,0,1,2,2,3,2,1,2,-1,1,1,0,2,2,1,1,-1,0,3,2,0,3,1,1,95899.0,672,99420.0
0,1,2,3,3,2,0,-1,2,1,1,3,2,1,2,-1,1,0,2,1,0,-1,-1,1,2,0,1,-1,-1,-1,2,1,-1,0,3,2,3,1,2,0,2,0,-1,-1,1,-1,0,0,2,1,96393.0,591,99516.0
-1,2,1,1,0,-1,3,0,3,1,2,1,2,0,2,1,3,2,0,1,1,2,-1,3,2,2,2,1,-1,3,0,1,0,2,2,3,1,2,0,-1,0,1,0,3,0,3,3,0,0,2,95911.0,695,99420.0
3,1,1,3,3,3,0,2,-1,3,1,0,2,0,2,2,-1,3,1,3,0,1,1,0,-1,-1,0,0,-1,-1,3,0,0,1,2,2,1,2,0,1,1,1,-1,2,3,0,2,2,1,-1,96084.0,638,99442.0
-1,0,0,-1,2,-1,0,3,2,-1,2,0,0,2,3,2,0,2,1,0,1,1,-1,2,3,0,-1,0,1,3,2,1,-1,0,2,0,1,1,-1,3,-1,-1,1,2,3,1,-1,1,1,2,96243.0,594,99487.0
-1,3,-1,1,2,0,2,-1,-1,0,0,0,0,2,2,0,2,2,-1,0,0,-1,2,1,3,-1,-1,3,1,1,-1,1,-1,-1,2,0,2,1,1,1,1,2,2,0,1,3,-1,2,1,2,96305.0,599,99502.0
1,0,0,0,-1,2,3,0,-1,2,0,-1,-1,2,1,0,1,2,2,-1,-1,1,0,2,2,1,2,0,1,0,0,2,3,1,1,3,2,0,2,0,-1,2,1,3,-1,3,3,2,0,1,96191.0,638,99461.0
2,1,2,-1,1,2,0,1,1,1,2,-1,-1,1,0,2,2,0,3,2,-1,1,2,0,0,3,-1,2,1,2,0,0,0,2,0,0,1,-1,0,1,0,1,2,1,-1,0,2,1,3,1,95654.0,649,99418.0
1,2,2,3,1,0,1,1,0,0,3,-1,2,-1,0,0,1,1,2,0,1,0,0,0,0,-1,-1,0,1,1,2,2,-1,3,2,-1,1,3,3,-1,2,-1,2,2,1,0,0,2,1,3,95955.0,640,99455.0
0,1,0,-1,0,0,1,3,2,0,3,-1,1,1,2,-1,3,0,1,1,0,2,0,3,2,1,3,0,2,-1,1,0,3,2,1,0,-1,0,2,1,3,2,0,1,1,3,1,3,0,2,95598.0,677,99411.0
-1,0,-1,1,0,3,3,3,-1,1,2,-1,1,2,2,2,0,2,-1,0,-1,-1,1,2,0,-1,2,3,0,3,2,0,-1,3,0,1,-1,2,3,2,-1,1,3,2,1,2,0,0,0,1,96498.0,594,99495.0
-1,3,0,-1,1,-1,1,0,3,2,3,0,0,0,-1,0,1,2,2,3,0,0,0,3,0,1,3,1,1,3,-1,0,2,2,1,0,-1,1,2,2,-1,2,1,1,-1,1,0,2,0,1,95881.0,636,99448.0
0,2,0,1,1,-1,3,3,-1,0,-1,0,1,2,1,-1,1,0,2,3,1,3,2,-1,1,-1,3,2,2,3,0,2,3,1,3,-1,1,2,-1,3,2,-1,2,1,2,0,3,3,1,2,96302.0,631,99445.0
1,1,1,-1,1,0,2,0,1,-1,2,3,2,0,3,2,1,0,1,2,0,-1,2,3,-1,0,-1,1,0,3,3,1,2,1,1,3,0,1,0,2,2,2,0,2,0,3,0,2,1,2,95794.0,678,99398.0
2,2,3,3,2,1,1,0,0,3,3,1,3,1,-1,1,0,3,3,1,-1,1,0,2,3,1,2,0,-1,2,2,3,3,-1,0,0,0,3,1,0,0,1,1,1,0,3,3,-1,0,-1,95948.0,668,99421.0
1,0,-1,3,2,0,1,2,0,-1,-1,1,0,2,-1,1,0,-1,0,2,0,0,0,2,2,3,1,3,0,2,3,3,1,1,2,1,2,3,0,2,0,1,1,1,3,3,1,3,1,2,95883.0,673,99409.0
-1,-1,-1,2,2,1,0,2,-1,0,0,1,1,0,3,2,2,3,1,0,3,1,1,1,2,1,3,0,0,3,2,2,0,1,0,2,-1,2,1,3,1,1,2,-1,1,3,0,2,-1,2,96143.0,647,99442.0
0,1,-1,1,2,0,2,-1,1,1,1,2,3,2,-1,2,-1,-1,2,1,3,0,2,3,1,0,0,0,2,0,2,-1,1,0,3,1,1,1,3,0,3,1,0,2,2,0,3,-1,1,-1,96100.0,629,99451.0
2,0,0,-1,0,2,2,-1,0,2,1,1,0,3,1,2,-1,3,0,1,1,0,3,1,0,0,2,3,1,2,2,-1,2,1,1,2,0,1,2,1,0,2,1,3,-1,1,-1,2,1,0,95814.0,661,99419.0
0,1,2,0,-1,1,2,3,1,0,3,1,3,3,2,0,1,3,2,3,2,0,-1,1,0,3,1,3,0,2,2,-1,1,1,0,0,1,2,-1,2,2,2,0,-1,1,1,2,-1,0,2,96066.0,662,99433.0
1,1,-1,0,3,3,3,0,1,2,2,3,2,2,0,-1,3,2,3,3,0,2,1,0,0,3,-1,0,0,1,3,3,1,1,-1,0,0,3,1,0,1,1,2,0,2,1,3,2,2,2,95948.0,700,99407.0
1,-1,0,0,1,3,2,2,1,-1,-1,1,1,0,3,2,0,0,3,2,-1,1,2,2,1,3,2,1,0,2,-1,1,0,0,0,2,1,1,1,2,3,-1,2,0,3,1,1,3,2,0,96055.0,655,99431.0
0,3,-1,2,0,-1,3,2,3,0,0,2,0,2,2,1,3,3,0,-1,2,0,2,-1,0,3,1,1,2,0,2,2,-1,1,3,-1,3,1,2,3,2,-1,1,-1,1,0,1,0,1,0,96335.0,640,99449.0
2,0,1,1,-1,2,0,-1,0,0,3,-1,2,2,0,3,2,3,2,1,2,3,0,0,2,2,2,0,0,2,-1,3,1,1,3,1,0,1,3,-1,2,1,0,-1,1,3,-1,1,3,3,96317.0,649,99463.0
0,3,1,1,0,2,-1,1,0,1,0,0,0,0,1,1,1,-1,2,3,1,2,3,3,3,0,0,-1,0,2,2,1,3,2,2,1,1,3,0,2,1,2,0,0,2,2,3,-1,1,-1,95712.0,665,99410.0
3,1,1,-1,-1,3,-1,3,2,1,1,0,2,0,1,0,2,2,-1,1,3,3,2,-1,0,2,3,1,3,2,2,0,1,0,2,2,0,1,0,3,0,2,1,-1,1,1,3,3,3,-1,96259.0,638,99426.0
3,1,0,3,-1,1,1,1,2,-1,0,0,2,1,-1,-1,3,2,2,1,0,3,0,0,-1,3,0,1,2,1,0,3,2,1,0,2,2,1,0,2,3,0,-1,3,2,3,1,0,-1,2,96199.0,637,99447.0
-1,1,0,1,-1,0,-1,-1,1,3,1,0,2,2,2,-1,3,1,0,3,1,2,2,3,0,3,3,1,2,-1,2,0,2,-1,3,1,2,-1,2,1,3,1,1,-1,0,0,3,-1,1,3,96524.0,603,99479.0
-1,2,2,-1,0,-1,1,1,2,2,1,0,2,0,3,1,2,0,0,-1,3,-1,0,-1,1,2,3,0,1,2,1,1,1,-1,0,3,2,2,1,1,1,0,0,2,2,3,0,-1,1,2,95943.0,647,99435.0
2,-1,1,1,2,3,3,1,-1,0,3,3,1,3,0,2,2,-1,1,0,0,0,3,0,3,0,2,2,1,-1,1,1,-1,2,2,1,1,0,3,1,0,-1,0,2,1,0,0,3,1,3,95786.0,663,99417.0
2,0,1,3,0,-1,-1,0,1,0,-1,2,-1,2,3,-1,-1,1,1,1,1,-1,3,1,2,-1,2,1,-1,2,3,0,3,0,-1,2,1,1,1,-1,0,-1,3,1,-1,2,2,2,-1,3,96786.0,551,99530.0
3,3,1,-1,0,3,1,2,2,1,3,1,1,3,3,1,2,3,0,2,0,2,3,2,0,1,0,0,1,3,1,1,0,2,0,2,2,2,2,2,1,3,2,0,1,1,1,-1,2,-1,95742.0,705,99376.0
2,1,2,-1,1,0,2,3,3,1,1,-1,0,1,1,2,0,3,1,0,3,2,2,1,3,1,2,3,0,3,0,0,3,3,2,0,1,2,1,1,2,2,0,0,2,-1,-1,-1,3,1,95886.0,671,99416.0
0,1,1,1,-1,3,2,0,2,0,3,2,1,3,0,-1,0,2,0,2,1,1,3,-1,1,-1,2,1,1,1,0,1,-1,0,2,2,1,2,2,-1,0,1,-1,0,2,3,2,-1,0,2,96176.0,633,99465.0
2,0,2,-1,1,1,3,-1,-1,2,-1,2,2,-1,-1,-1,1,0,0,3,0,-1,2,0,0,-1,1,0,2,1,1,3,2,1,-1,1,2,-1,0,2,1,0,1,0,1,2,3,0,2,2,96218.0,593,99485.0
1,1,-1,3,1,3,1,2,-1,1,0,0,3,3,2,1,1,1,2,3,-1,0,3,2,3,2,2,3,1,1,3,1,2,0,0,2,2,0,1,0,2,3,3,3,1,0,3,3,2,0,96147.0,715,99391.0
-1,2,0,3,0,1,2,1,1,1,3,0,1,2,3,-1,2,-1,0,1,-1,2,0,1,0,3,3,2,2,3,1,0,-1,3,0,3,2,0,0,0,-1,2,-1,0,3,-1,2,2,-1,1,96400.0,612,99485.0
2,1,2,0,0,3,3,3,2,2,1,0,0,0,1,1,-1,-1,-1,0,2,1,-1,0,1,3,0,1,-1,0,2,-1,2,3,0,-1,3,0,3,0,0,-1,0,3,1,1,2,3,1,-1,96101.0,620,99453.0
3,-1,3,3,3,0,3,1,2,0,0,1,3,0,0,1,1,2,-1,2,2,0,2,1,3,1,0,0,2,3,2,0,1,-1,-1,0,1,1,0,-1,3,0,1,1,1,-1,0,3,-1,1,96049.0,650,99445.0
3,-1,-1,3,1,1,0,2,1,-1,2,1,3,1,3,1,-1,2,2,3,1,1,-1,3,1,0,3,2,2,1,3,2,-1,-1,-1,3,2,-1,0,2,0,1,2,0,0,2,-1,1,2,0,96515.0,605,99485.0
0,1,1,2,-1,0,1,1,3,0,-1,1,0,-1,2,2,1,2,1,0,2,1,2,0,3,3,0,1,2,-1,0,1,3,2,2,-1,-1,0,1,0,2,-1,0,0,0,2,2,-1,1,-1,95918.0,616,99458.0
0,2,2,3,0,0,0,0,0,-1,-1,1,1,-1,0,1,-1,2,-1,3,3,1,3,2,2,3,1,2,2,0,1,3,2,-1,-1,1,0,1,-1,0,-1,2,0,1,-1,1,2,-1,1,2,96165.0,579,99475.0
-1,3,3,0,2,1,0,1,1,-1,-1,1,3,0,2,2,1,2,1,0,0,1,-1,1,0,3,3,0,2,-1,2,3,2,1,2,0,2,0,2,2,3,1,0,2,2,1,1,0,2,-1,95870.0,670,99417.0
1,0,3,0,1,1,-1,-1,-1,0,0,2,2,-1,1,2,1,1,1,-1,3,2,0,3,0,-1,3,1,3,2,1,0,-1,2,0,0,2,1,2,0,-1,3,3,0,3,1,1,0,1,3,96089.0,635,99474.0
0,2,-1,-1,1,1,-1,2,3,1,1,0,3,1,-1,2,2,0,0,-1,2,2,0,-1,2,1,0,3,-1,2,0,0,1,-1,1,1,1,1,2,-1,0,0,-1,0,1,2,0,1,3,0,96062.0,609,99484.0
2,0,1,-1,-1,2,0,0,-1,0,0,3,3,2,1,0,0,-1,1,-1,2,3,2,3,0,0,3,3,1,3,-1,1,-1,0,0,3,0,-1,1,2,2,-1,1,2,2,3,2,0,2,1,96237.0,622,99466.0
0,0,3,1,0,0,0,3,2,2,-1,-1,2,2,0,1,3,-1,0,2,-1,1,1,1,3,0,0,1,1,-1,0,-1,2,2,1,-1,1,0,1,1,-1,1,0,0,-1,1,2,2,2,-1,95939.0,601,99458.0
-1,-1,2,-1,2,2,3,2,3,3,0,1,1,3,3,1,1,3,1,-1,-1,-1,2,1,0,2,3,1,2,-1,-1,0,0,1,0,2,0,2,0,0,0,-1,1,0,-1,1,2,0,0,1,96221.0,608,99469.0
1,2,2,3,0,0,3,3,1,2,-1,0,1,1,3,2,2,2,0,0,0,2,1,3,2,0,2,0,3,3,3,-1,3,0,3,-1,0,2,1,-1,0,3,1,0,0,2,3,-1,-1,1,96052.0,668,99420.0
3,1,1,0,-1,-1,1,2,-1,3,1,0,0,1,2,2,-1,0,0,1,2,1,0,2,-1,1,-1,1,1,0,0,1,2,2,0,0,3,2,2,-1,0,3,3,2,2,-1,1,1,-1,0,96191.0,631,99472.0
3,2,0,1,2,3,1,-1,1,2,-1,1,0,2,0,-1,2,3,0,-1,0,0,0,2,-1,-1,1,-1,2,1,3,0,0,1,1,2,0,1,0,2,1,1,-1,1,2,-1,1,2,3,0,96229.0,611,99485.0
2,3,-1,-1,2,1,3,1,-1,1,3,1,0,0,2,3,0,1,1,2,3,2,0,0,2,0,3,3,1,0,2,-1,0,0,1,3,1,3,0,3,2,1,2,2,0,2,0,1,3,2,95938.0,700,99395.0
1,-1,0,-1,0,3,1,0,0,2,1,-1,1,3,0,-1,3,1,-1,1,3,0,0,-1,2,3,2,1,3,2,2,3,0,2,1,1,0,1,2,2,0,1,1,-1,2,2,1,3,-1,2,96121.0,618,99437.0
3,1,1,3,1,0,-1,1,2,1,-1,-1,2,2,2,1,-1,2,0,3,1,0,-1,3,2,1,2,2,1,-1,1,2,2,2,3,3,-1,0,1,2,-1,1,2,-1,3,1,-1,0,0,0,96563.0,594,99490.0
0,-1,1,0,-1,1,-1,0,1,1,0,1,0,3,0,2,1,1,-1,0,2,3,-1,0,1,2,2,1,2,-1,2,1,-1,1,-1,2,1,1,-1,0,3,0,-1,0,2,2,0,0,2,1,96031.0,599,99488.0
0,1,3,1,2,2,1,-1,2,-1,0,3,1,-1,0,3,3,3,1,1,-1,2,2,0,0,3,3,1,0,2,3,1,1,-1,0,2,2,0,3,1,1,-1,2,1,0,3,2,1,2,2,96342.0,658,99435.0
2,2,2,-1,-1,3,3,2,3,-1,1,-1,1,-1,-1,1,0,3,1,2,1,-1,1,-1,2,0,3,2,2,3,-1,1,0,2,-1,-1,3,1,-1,1,2,-1,0,0,0,1,2,1,0,0,96681.0,556,99514.0
1,2,2,1,0,2,2,-1,1,3,3,-1,-1,2,3,1,0,1,-1,0,2,0,3,-1,-1,1,2,0,0,2,1,2,0,0,-1,3,3,-1,0,2,0,2,-1,-1,0,-1,1,2,3,2,96585.0,573,99485.0
2,-1,0,3,3,1,2,1,0,-1,0,2,1,0,3,0,0,1,2,1,3,3,0,3,-1,-1,0,2,2,-1,-1,1,0,2,2,-1,3,3,2,1,2,1,1,0,1,3,0,1,0,0,96016.0,648,99434.0
-1,3,-1,1,1,-1,1,-1,1,0,0,2,2,2,0,2,1,0,1,0,3,2,0,2,-1,3,0,2,2,1,0,-1,-1,2,1,1,2,0,2,2,3,2,0,1,0,0,1,3,1,1,95845.0,656,99439.0
-1,3,2,3,1,1,3,0,2,2,2,0,-1,2,3,0,-1,2,3,2,1,0,0,-1,3,1,-1,-1,1,3,1,-1,3,-1,-1,0,0,2,-1,1,-1,-1,2,1,1,3,2,3,1,2,96554.0,581,99493.0
3,2,0,3,0,0,0,0,1,1,-1,0,1,1,3,2,2,1,2,0,3,1,2,2,0,1,3,-1,2,1,1,2,2,0,0,2,-1,1,-1,1,2,0,1,1,3,2,-1,-1,-1,1,95814.0,640,99434.0
3,3,0,1,-1,3,-1,2,1,0,2,-1,-1,2,0,3,-1,2,0,0,2,0,0,-1,3,1,-1,0,3,1,3,2,1,1,1,1,2,2,-1,1,0,2,3,-1,-1,0,1,3,3,0,96441.0,601,99467.0
3,0,1,0,0,0,3,1,0,2,1,3,1,3,-1,0,1,0,-1,1,3,0,0,2,3,3,-1,2,2,0,1,2,3,-1,2,2,2,2,0,-1,-1,2,0,-1,2,2,1,2,2,1,96207.0,654,99433.0
-1,-1,2,0,1,-1,2,1,0,0,1,2,3,-1,1,2,3,-1,1,0,2,-1,3,1,2,-1,1,0,3,-1,3,1,-1,1,2,0,3,2,0,-1,0,3,3,2,1,2,-1,0,0,1,96553.0,600,99486.0
-1,2,1,3,1,3,2,3,2,0,-1,1,1,2,2,0,0,2,0,2,3,1,3,2,3,1,2,1,-1,0,3,0,-1,0,1,3,1,1,-1,2,3,3,3,1,2,0,0,3,0,0,96025.0,689,99404.0
3,2,1,2,3,0,0,-1,1,2,1,2,3,1,1,-1,0,3,1,3,0,-1,1,-1,2,-1,2,-1,3,3,2,0,-1,1,0,0,1,0,2,0,2,-1,0,-1,2,0,2,1,2,3,96100.0,613,99469.0
0,3,1,-1,2,3,-1,2,3,1,0,1,-1,1,0,2,2,2,0,2,0,1,0,2,0,1,3,0,0,1,2,1,2,-1,0,2,0,2,3,3,1,1,0,0,1,1,3,1,-1,-1,95692.0,667,99417.0
1,1,0,1,2,3,-1,3,1,0,3,3,1,0,0,0,1,1,2,1,0,-1,1,3,2,-1,0,2,1,-1,2,2,0,1,-1,0,-1,1,0,2,-1,2,2,0,2,0,2,2,2,2,95902.0,647,99449.0
0,2,0,3,2,-1,2,1,-1,-1,1,0,1,1,1,0,0,0,3,-1,-1,1,0,0,0,3,2,2,0,2,2,3,3,1,3,2,2,1,1,0,0,1,2,0,3,2,-1,2,0,2,95907.0,672,99431.0
3,2,1,0,2,1,1,3,1,0,2,1,0,1,3,0,-1,0,1,3,3,-1,2,3,3,2,-1,3,1,2,-1,1,1,1,3,-1,0,2,1,-1,0,0,1,2,1,2,0,2,2,-1,96225.0,670,99435.0
2,1,1,2,1,3,3,-1,2,-1,1,0,0,-1,1,0,2,2,1,3,3,-1,3,1,0,-1,-1,3,0,0,0,3,1,1,1,1,0,0,-1,3,-1,-1,0,0,1,2,-1,0,1,-1,96275.0,587,99488.0
2,1,1,3,2,0,-1,0,-1,1,-1,3,2,-1,2,0,1,3,1,-1,0,0,0,2,-1,-1,1,0,1,2,2,-1,1,-1,3,0,0,3,1,2,3,0,2,2,2,1,0,-1,1,0,96211.0,605,99475.0
0,1,3,0,1,-1,1,1,0,0,2,2,-1,1,-1,2,-1,2,1,1,1,2,3,1,3,2,1,1,-1,2,0,2,-1,-1,3,0,0,1,-1,2,0,3,2,0,-1,2,0,0,1,3,95924.0,637,99449.0
1,0,0,3,2,1,3,-1,1,2,0,0,-1,-1,2,2,0,-1,0,1,3,2,3,1,3,1,-1,0,1,3,2,2,0,1,1,1,0,0,1,-1,3,0,1,3,0,-1,1,2,1,2,96245.0,655,99452.0
2,-1,3,1,0,1,3,1,2,-1,1,0,2,3,0,2,0,0,2,1,2,-1,0,3,1,3,-1,-1,3,2,0,2,2,0,2,1,1,3,0,1,2,3,1,1,2,0,1,0,2,2,95752.0,676,99409.0
-1,1,0,1,1,2,0,0,1,2,2,-1,2,2,-1,2,1,0,0,0,3,2,0,3,0,-1,0,0,3,1,-1,2,0,1,1,0,1,3,2,-1,3,2,2,3,1,3,-1,2,3,1,96214.0,657,99448.0
1,2,2,1,-1,1,3,2,0,0,2,3,2,1,3,2,2,-1,1,0,-1,1,2,-1,3,1,1,1,0,0,-1,3,3,1,0,1,1,0,0,0,2,2,0,0,2,3,2,1,0,0,95984.0,677,99420.0
3,2,2,0,1,2,0,2,1,-1,-1,0,1,2,-1,1,1,1,-1,0,0,-1,3,3,3,0,3,-1,1,1,3,3,-1,0,1,2,0,1,0,0,-1,2,2,1,3,1,1,0,3,2,96034.0,628,99444.0
2,-1,3,0,2,1,0,1,-1,1,2,0,1,-1,2,1,0,-1,-1,2,0,2,0,1,-1,3,-1,1,0,1,3,1,0,3,0,1,1,0,0,2,2,2,1,3,3,1,2,3,-1,-1,96050.0,612,99441.0
1,2,3,1,0,3,0,-1,3,2,0,0,1,1,2,1,2,0,-1,0,2,2,1,3,2,0,1,2,3,0,-1,2,2,0,1,1,3,2,-1,1,0,1,1,1,3,0,-1,0,1,2,95607.0,682,99411.0
1,1,-1,0,2,0,2,1,2,1,2,-1,0,1,1,-1,1,1,0,0,1,2,2,3,2,0,0,3,2,2,1,0,3,1,0,0,-1,2,-1,1,3,0,1,2,0,3,2,0,-1,3,95735.0,662,99431.0
2,1,1,3,2,-1,3,0,3,-1,1,2,1,1,1,1,0,2,2,2,1,3,-1,1,-1,3,0,2,0,0,-1,1,-1,1,2,1,3,2,2,0,0,0,0,2,-1,3,2,0,2,2,96111.0,651,99439.0
3,0,0,0,3,-1,3,0,1,3,0,0,1,1,-1,2,1,1,0,1,2,1,3,2,-1,2,2,2,0,0,-1,0,0,-1,2,3,1,2,-1,0,1,2,-1,2,2,1,2,1,1,2,96124.0,656,99433.0
2,-1,2,1,1,0,3,1,1,-1,2,0,1,2,-1,3,1,-1,2,-1,3,3,2,1,1,3,-1,0,1,3,3,3,3,2,0,2,0,0,0,3,3,0,1,3,2,3,0,-1,2,2,96539.0,641,99437.0
2,0,1,2,3,3,0,0,0,1,3,-1,2,1,2,1,2,3,2,2,2,1,1,-1,3,3,1,0,3,-1,0,1,1,1,2,0,-1,1,3,0,-1,2,0,1,0,1,0,0,3,3,95759.0,674,99409.0
2,0,0,1,-1,2,0,1,3,1,1,1,-1,2,3,2,0,1,0,1,2,2,2,2,0,1,0,0,1,2,0,0,-1,3,2,1,1,3,3,3,1,-1,2,-1,0,2,0,2,1,1,95833.0,678,99420.0
3,1,2,1,3,2,3,3,2,-1,0,-1,2,2,-1,0,2,1,0,0,2,3,2,-1,0,3,2,2,0,1,0,3,1,3,1,1,0,1,0,0,2,0,2,3,0,1,0,-1,3,3,96107.0,668,99405.0
2,3,-1,1,3,2,2,3,-1,-1,1,1,3,2,-1,2,-1,1,1,0,0,2,-1,0,1,3,-1,-1,0,0,3,2,0,0,2,3,1,3,3,1,0,3,0,0,1,2,0,-1,0,2,96303.0,620,99471.0
0,0,2,2,3,3,1,1,0,2,1,2,-1,1,3,2,0,0,0,3,-1,-1,2,3,2,0,2,-1,0,0,3,-1,2,-1,-1,3,0,1,1,-1,1,3,2,1,3,2,0,2,0,3,96442.0,647,99459.0
2,1,-1,-1,0,1,0,-1,0,0,0,1,1,1,-1,-1,0,-1,1,-1,3,0,1,2,-1,-1,2,1,2,2,-1,3,1,2,3,2,2,1,2,0,1,2,0,2,1,2,0,0,0,0,96118.0,602,99490.0
2,2,2,0,2,1,2,0,3,2,0,0,3,1,1,1,2,-1,1,2,3,1,-1,1,2,1,1,2,0,-1,-1,0,0,1,1,2,-1,-1,3,3,0,0,-1,0,1,0,0,3,3,2,96131.0,647,99443.0
2,1,2,-1,0,1,-1,2,1,0,2,0,-1,2,3,1,1,2,2,0,3,-1,0,1,0,0,-1,2,0,0,3,-1,-1,2,3,1,0,1,2,1,1,0,1,1,0,1,1,3,2,3,95899.0,659,99432.0
3,3,3,2,1,0,3,0,-1,2,3,3,2,2,2,2,-1,1,1,-1,3,0,1,-1,2,0,1,0,2,0,1,0,1,0,0,0,1,-1,2,0,0,1,1,2,-1,0,2,3,0,2,95728.0,669,99405.0
-1,-1,1,3,1,0,1,3,0,0,0,-1,-1,1,0,0,2,-1,1,1,2,0,1,-1,2,-1,1,-1,2,2,-1,1,1,2,2,1,1,1,-1,-1,-1,2,2,-1,2,0,-1,2,2,0,96559.0,538,99532.0
0,1,2,2,0,1,3,3,0,2,2,-1,1,0,0,1,0,1,2,1,-1,3,1,2,-1,1,2,3,0,1,3,0,0,1,0,2,-1,2,-1,-1,2,2,-1,2,0,1,1,2,3,3,96185.0,642,99445.0
-1,2,0,0,0,0,1,0,1,0,3,2,2,3,1,1,1,2,2,2,3,1,3,-1,-1,2,1,2,3,2,1,2,-1,0,1,0,0,-1,-1,-1,2,0,2,1,-1,0,3,3,3,2,95962.0,638,99421.0
2,3,-1,1,2,0,0,1,1,1,2,2,2,1,1,3,3,3,-1,0,2,1,0,0,0,-1,1,3,1,2,0,1,2,0,-1,3,3,3,1,2,1,1,2,-1,0,3,2,2,3,0,96029.0,674,99415.0
1,-1,0,-1,0,0,2,-1,-1,0,1,-1,3,1,-1,-1,2,3,2,1,1,0,0,0,0,3,-1,-1,-1,-1,3,2,0,2,2,-1,3,3,-1,2,1,2,2,2,2,0,3,0,0,2,96366.0,567,99506.0
1,-1,0,-1,2,0,-1,1,-1,2,-1,0,1,1,2,3,3,2,2,2,3,2,-1,0,0,0,1,2,-1,3,0,1,2,0,-1,0,2,0,2,3,0,3,1,-1,2,1,0,0,2,2,96147.0,614,99472.0
2,2,-1,1,1,1,3,1,0,1,2,2,1,3,1,3,2,3,0,1,3,3,0,0,1,-1,3,0,1,3,2,1,2,0,2,1,0,0,-1,2,2,2,1,1,3,0,2,0,0,2,95686.0,713,99386.0
2,3,-1,1,0,2,1,-1,2,0,2,2,0,0,2,1,1,-1,0,0,-1,3,0,1,0,-1,1,3,2,2,2,1,-1,3,0,1,3,1,-1,3,3,1,-1,0,1,0,-1,-1,2,0,96243.0,596,99490.0
2,-1,1,0,0,-1,2,-1,-1,2,3,2,0,-1,2,2,-1,1,1,-1,0,-1,1,2,2,0,-1,-1,2,0,2,1,0,0,1,0,0,1,2,3,0,1,-1,1,1,-1,2,-1,2,0,96477.0,561,99533.0
3,3,0,3,3,2,2,1,0,3,2,0,1,2,-1,3,2,1,1,-1,1,1,3,0,1,0,2,0,3,3,-1,-1,0,2,0,1,1,0,1,3,0,2,1,2,2,1,-1,0,2,0,96060.0,687,99421.0
2,0,2,3,2,3,0,1,0,0,1,-1,2,2,2,0,1,2,0,1,1,-1,1,-1,2,2,1,-1,2,0,0,3,-1,2,1,0,1,3,2,1,0,-1,3,0,3,0,1,3,2,-1,95808.0,645,99427.0
2,1,2,3,0,-1,-1,0,3,0,0,2,0,2,0,1,-1,-1,2,2,3,-1,-1,0,0,-1,2,-1,3,1,2,3,2,1,3,1,2,2,2,0,0,-1,1,-1,-1,1,1,0,0,2,96377.0,578,99491.0
2,0,0,0,1,3,3,0,2,-1,3,3,1,0,0,-1,0,1,2,2,-1,0,-1,1,0,2,2,2,0,1,2,2,-1,0,3,0,3,2,1,0,-1,1,2,1,2,-1,1,-1,1,1,96296.0,628,99479.0
1,0,3,1,0,2,3,1,-1,1,0,-1,0,-1,0,1,0,2,0,1,3,0,-1,1,1,1,1,2,-1,2,2,0,0,2,0,3,2,3,0,-1,1,2,2,3,1,2,0,2,-1,0,96073.0,656,99451.0
2,0,0,2,0,1,0,2,-1,-1,2,0,0,1,1,-1,-1,3,0,-1,1,-1,1,1,0,1,1,2,1,0,3,2,-1,2,1,2,0,3,0,0,1,1,3,0,-1,0,1,-1,3,2,95929.0,625,99462.0
1,1,-1,2,2,2,-1,2,3,2,-1,2,2,1,3,-1,3,1,3,3,1,-1,0,3,3,-1,1,2,2,1,1,3,2,0,1,-1,1,1,0,0,1,0,3,1,2,-1,2,0,3,0,96393.0,641,99461.0
1,1,2,-1,2,2,0,1,3,3,1,1,2,2,3,2,-1,-1,-1,2,0,-1,2,0,-1,1,1,0,-1,3,0,0,3,2,-1,1,1,0,0,0,1,3,-1,1,-1,3,-1,-1,3,3,96437.0,558,99483.0
2,2,2,2,0,1,0,0,0,2,2,3,2,1,-1,1,1,0,2,1,2,-1,-1,0,-1,3,1,0,3,1,1,3,-1,-1,1,-1,3,0,0,0,-1,1,1,2,3,2,1,0,2,1,96042.0,645,99450.0
